Lat,Long,Region Name_encoded,Suburb_encoded,Brand Name_encoded,Diesel
-12.388251,130.851979,0,22,1,160.9
-12.454479,130.838773,0,23,1,160.9
-12.376822,130.882005,0,25,1,161.1
-12.425722,130.869226,0,24,5,159.9
-12.394908,130.85574,0,26,5,153.9
-12.402207,130.855703,0,26,2,159.9
-12.40943,130.855712,0,27,2,159.9
-12.508645,130.990031,1,19,2,159.9
-12.45187,130.96321,1,20,5,157.9
-12.456695,130.966706,1,15,5,159.9
-12.482142,130.985802,1,21,3,159.7
-12.458111,130.836149,0,23,2,159.9
-12.376162,130.88528,0,4,2,159.9
-12.394908,130.85574,0,26,5,159.9
-12.43158,130.874918,0,24,6,159.5
-12.4329,130.848332,0,11,2,159.9
-12.426162,130.893602,0,24,2,159.9
-12.394744,130.87797,0,5,3,159.7
-12.3877,130.85206,0,22,3,159.7
-12.460552,130.926545,0,13,3,159.7
-12.459371,130.837418,0,23,3,159.7
-12.396662,130.90436,0,7,3,159.7
-12.434533,130.923847,0,14,3,159.7
-12.426896,130.855965,0,27,3,159.7
-12.373514,130.883836,0,25,3,159.7
-12.433454,130.924834,0,14,3,159.7
-12.478572,130.98852,1,21,6,159.5
-12.469825,130.987781,1,17,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.427976,130.9131,0,14,7,0.0
-12.470486,130.984279,1,21,4,159.9
-12.461616,130.929661,0,13,7,161.9
-12.457972,130.941972,0,13,5,161.9
-12.389526,130.851965,0,22,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,159.9
-12.430993,130.891404,0,24,0,0.0
-12.480144,130.970135,1,21,1,161.233333
-12.376822,130.882005,0,25,1,161.233333
-12.454479,130.838773,0,23,1,161.233333
-12.388251,130.851979,0,22,1,161.233333
-12.473721,130.9841,1,21,1,161.233333
-12.425722,130.869226,0,24,5,159.9
-12.394908,130.85574,0,26,5,153.9
-12.478572,130.98852,1,21,6,159.5
-12.427976,130.9131,0,14,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.470486,130.984279,1,21,4,159.9
-12.461616,130.929661,0,13,7,161.9
-12.40943,130.855712,0,27,2,159.9
-12.457972,130.941972,0,13,5,161.9
-12.389526,130.851965,0,22,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.402207,130.855703,0,26,2,159.9
-12.45187,130.96321,1,20,5,157.9
-12.508645,130.990031,1,19,2,159.9
-12.482142,130.985802,1,21,3,159.7
-12.456695,130.966706,1,15,5,159.9
-12.394908,130.85574,0,26,5,159.9
-12.376162,130.88528,0,4,2,159.9
-12.458111,130.836149,0,23,2,159.9
-12.4329,130.848332,0,11,2,159.9
-12.43158,130.874918,0,24,6,159.5
-12.426162,130.893602,0,24,2,159.9
-12.394744,130.87797,0,5,3,159.7
-12.396662,130.90436,0,7,3,159.7
-12.434533,130.923847,0,14,3,159.7
-12.373514,130.883836,0,25,3,159.7
-12.460552,130.926545,0,13,3,159.7
-12.3877,130.85206,0,22,3,159.7
-12.426896,130.855965,0,27,3,159.7
-12.424795,130.839007,0,12,3,159.7
-12.459371,130.837418,0,23,3,159.7
-12.433454,130.924834,0,14,3,159.7
-12.473721,130.9841,1,21,1,161.233333
-12.388251,130.851979,0,22,1,161.233333
-12.454479,130.838773,0,23,1,161.233333
-12.480144,130.970135,1,21,1,161.233333
-12.376822,130.882005,0,25,1,161.4
-12.425722,130.869226,0,24,5,159.9
-12.394908,130.85574,0,26,5,153.9
-12.402207,130.855703,0,26,2,159.9
-12.40943,130.855712,0,27,2,159.9
-12.482142,130.985802,1,21,3,159.7
-12.508645,130.990031,1,19,2,159.9
-12.45187,130.96321,1,20,5,157.9
-12.456695,130.966706,1,15,5,159.9
-12.458111,130.836149,0,23,2,159.9
-12.394908,130.85574,0,26,5,159.9
-12.376162,130.88528,0,4,2,159.9
-12.4329,130.848332,0,11,2,159.9
-12.426162,130.893602,0,24,2,159.9
-12.43158,130.874918,0,24,6,159.5
-12.394744,130.87797,0,5,3,159.7
-12.424795,130.839007,0,12,3,159.7
-12.460552,130.926545,0,13,3,159.7
-12.396662,130.90436,0,7,3,159.7
-12.426896,130.855965,0,27,3,159.7
-12.373514,130.883836,0,25,3,159.7
-12.3877,130.85206,0,22,3,159.7
-12.459371,130.837418,0,23,3,159.7
-12.434533,130.923847,0,14,3,159.7
-12.433454,130.924834,0,14,3,159.7
-12.478572,130.98852,1,21,6,159.5
-12.427976,130.9131,0,14,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.457972,130.941972,0,13,5,161.9
-12.470486,130.984279,1,21,4,159.9
-12.461616,130.929661,0,13,7,161.9
-12.389526,130.851965,0,22,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,159.9
-12.430993,130.891404,0,24,0,0.0
-12.373514,130.883836,0,25,3,161.7
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,160.9
-12.430993,130.891404,0,24,0,0.0
-12.480144,130.970135,1,21,1,162.9
-12.388251,130.851979,0,22,1,162.9
-12.454479,130.838773,0,23,1,162.9
-12.473721,130.9841,1,21,1,163.4
-12.376822,130.882005,0,25,1,162.9
-12.425722,130.869226,0,24,5,161.8
-12.394908,130.85574,0,26,5,153.9
-12.40943,130.855712,0,27,2,161.576712
-12.402207,130.855703,0,26,2,161.576712
-12.45187,130.96321,1,20,5,157.9
-12.456695,130.966706,1,15,5,161.8
-12.482142,130.985802,1,21,3,161.7
-12.508645,130.990031,1,19,2,161.626027
-12.394908,130.85574,0,26,5,161.8
-12.458111,130.836149,0,23,2,161.626027
-12.376162,130.88528,0,4,2,161.626027
-12.43158,130.874918,0,24,6,159.5
-12.4329,130.848332,0,11,2,161.576712
-12.426162,130.893602,0,24,2,161.576712
-12.3877,130.85206,0,22,3,161.7
-12.460552,130.926545,0,13,3,161.7
-12.426896,130.855965,0,27,3,161.7
-12.394744,130.87797,0,5,3,161.7
-12.396662,130.90436,0,7,3,161.7
-12.434533,130.923847,0,14,3,161.7
-12.459371,130.837418,0,23,3,161.7
-12.424795,130.839007,0,12,3,161.7
-12.433454,130.924834,0,14,3,161.7
-12.478572,130.98852,1,21,6,159.5
-12.427976,130.9131,0,14,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.461616,130.929661,0,13,7,161.9
-12.470486,130.984279,1,21,4,159.9
-12.457972,130.941972,0,13,5,161.9
-12.389526,130.851965,0,22,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.388251,130.851979,0,22,1,165.233333
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,161.9
-12.430993,130.891404,0,24,0,0.0
-12.473721,130.9841,1,21,1,165.233333
-12.454479,130.838773,0,23,1,165.233333
-12.480144,130.970135,1,21,1,165.233333
-12.376822,130.882005,0,25,1,165.233333
-12.394908,130.85574,0,26,5,153.9
-12.425722,130.869226,0,24,5,163.7
-12.40943,130.855712,0,27,2,163.5
-12.402207,130.855703,0,26,2,163.5
-12.45187,130.96321,1,20,5,160.8
-12.482142,130.985802,1,21,3,163.7
-12.508645,130.990031,1,19,2,163.5
-12.456695,130.966706,1,15,5,163.7
-12.394908,130.85574,0,26,5,163.7
-12.458111,130.836149,0,23,2,163.5
-12.376162,130.88528,0,4,2,163.5
-12.43158,130.874918,0,24,6,160.423076
-12.426162,130.893602,0,24,2,163.5
-12.4329,130.848332,0,11,2,163.5
-12.394744,130.87797,0,5,3,163.7
-12.373514,130.883836,0,25,3,163.7
-12.426896,130.855965,0,27,3,163.7
-12.424795,130.839007,0,12,3,163.7
-12.396662,130.90436,0,7,3,163.7
-12.3877,130.85206,0,22,3,163.7
-12.434533,130.923847,0,14,3,163.7
-12.459371,130.837418,0,23,3,163.7
-12.460552,130.926545,0,13,3,163.7
-12.433454,130.924834,0,14,3,163.7
-12.478572,130.98852,1,21,6,160.5
-12.427976,130.9131,0,14,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.461616,130.929661,0,13,7,161.9
-12.470486,130.984279,1,21,4,160.683505
-12.457972,130.941972,0,13,5,161.9
-12.389526,130.851965,0,22,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,161.9
-12.430993,130.891404,0,24,0,0.0
-12.473721,130.9841,1,21,1,165.233333
-12.376822,130.882005,0,25,1,165.233333
-12.388251,130.851979,0,22,1,165.233333
-12.480144,130.970135,1,21,1,165.233333
-12.454479,130.838773,0,23,1,165.233333
-12.394908,130.85574,0,26,5,153.9
-12.425722,130.869226,0,24,5,163.7
-12.40943,130.855712,0,27,2,163.5
-12.402207,130.855703,0,26,2,163.5
-12.508645,130.990031,1,19,2,163.5
-12.45187,130.96321,1,20,5,163.7
-12.482142,130.985802,1,21,3,163.7
-12.456695,130.966706,1,15,5,163.7
-12.458111,130.836149,0,23,2,163.5
-12.394908,130.85574,0,26,5,163.7
-12.376162,130.88528,0,4,2,163.5
-12.43158,130.874918,0,24,6,161.5
-12.426162,130.893602,0,24,2,163.5
-12.4329,130.848332,0,11,2,163.5
-12.396662,130.90436,0,7,3,163.7
-12.424795,130.839007,0,12,3,163.7
-12.373514,130.883836,0,25,3,163.7
-12.3877,130.85206,0,22,3,163.7
-12.459371,130.837418,0,23,3,163.7
-12.394744,130.87797,0,5,3,163.7
-12.460552,130.926545,0,13,3,163.7
-12.434533,130.923847,0,14,3,163.7
-12.426896,130.855965,0,27,3,163.7
-12.433454,130.924834,0,14,3,163.7
-12.478572,130.98852,1,21,6,161.5
-12.427976,130.9131,0,14,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.470486,130.984279,1,21,4,161.9
-12.457972,130.941972,0,13,5,161.9
-12.461616,130.929661,0,13,7,161.9
-12.389526,130.851965,0,22,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,163.9
-12.430993,130.891404,0,24,0,0.0
-12.388251,130.851979,0,22,1,165.9
-12.480144,130.970135,1,21,1,166.3
-12.473721,130.9841,1,21,1,165.9
-12.376822,130.882005,0,25,1,165.5
-12.454479,130.838773,0,23,1,165.9
-12.425722,130.869226,0,24,5,164.7
-12.394908,130.85574,0,26,5,153.9
-12.402207,130.855703,0,26,2,163.5
-12.40943,130.855712,0,27,2,163.5
-12.482142,130.985802,1,21,3,164.7
-12.456695,130.966706,1,15,5,164.7
-12.508645,130.990031,1,19,2,163.5
-12.45187,130.96321,1,20,5,163.7
-12.376162,130.88528,0,4,2,163.5
-12.458111,130.836149,0,23,2,163.5
-12.394908,130.85574,0,26,5,163.7
-12.43158,130.874918,0,24,6,161.5
-12.4329,130.848332,0,11,2,163.5
-12.426162,130.893602,0,24,2,163.5
-12.434533,130.923847,0,14,3,164.7
-12.424795,130.839007,0,12,3,164.7
-12.460552,130.926545,0,13,3,164.7
-12.373514,130.883836,0,25,3,164.7
-12.459371,130.837418,0,23,3,164.7
-12.426896,130.855965,0,27,3,164.7
-12.396662,130.90436,0,7,3,164.7
-12.3877,130.85206,0,22,3,164.7
-12.394744,130.87797,0,5,3,164.7
-12.433454,130.924834,0,14,3,164.7
-12.478572,130.98852,1,21,6,161.5
-12.469825,130.987781,1,17,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.427976,130.9131,0,14,7,0.0
-12.457972,130.941972,0,13,5,163.631958
-12.461616,130.929661,0,13,7,161.9
-12.470486,130.984279,1,21,4,161.9
-12.389526,130.851965,0,22,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.389526,130.851965,0,22,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,24,0,0.0
-12.388251,130.851979,0,22,1,166.9
-12.376822,130.882005,0,25,1,166.9
-12.454479,130.838773,0,23,1,166.9
-12.473721,130.9841,1,21,1,166.9
-12.480144,130.970135,1,21,1,166.9
-12.425722,130.869226,0,24,5,165.7
-12.394908,130.85574,0,26,5,153.9
-12.40943,130.855712,0,27,2,164.976712
-12.402207,130.855703,0,26,2,164.976712
-12.45187,130.96321,1,20,5,163.7
-12.508645,130.990031,1,19,2,164.976712
-12.456695,130.966706,1,15,5,165.7
-12.482142,130.985802,1,21,3,165.7
-12.376162,130.88528,0,4,2,164.946575
-12.394908,130.85574,0,26,5,164.7
-12.458111,130.836149,0,23,2,164.886301
-12.4329,130.848332,0,11,2,164.976712
-12.43158,130.874918,0,24,6,161.5
-12.426162,130.893602,0,24,2,164.956756
-12.373514,130.883836,0,25,3,165.7
-12.426896,130.855965,0,27,3,165.7
-12.459371,130.837418,0,23,3,165.7
-12.396662,130.90436,0,7,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.424795,130.839007,0,12,3,165.7
-12.394744,130.87797,0,5,3,165.7
-12.460552,130.926545,0,13,3,165.7
-12.434533,130.923847,0,14,3,165.7
-12.433454,130.924834,0,14,3,165.7
-12.478572,130.98852,1,21,6,161.5
-12.397213,130.859903,0,9,7,0.0
-12.427976,130.9131,0,14,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.461616,130.929661,0,13,7,161.9
-12.457972,130.941972,0,13,5,164.9
-12.470486,130.984279,1,21,4,162.827835
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,24,0,0.0
-12.473721,130.9841,1,21,1,166.9
-12.376822,130.882005,0,25,1,166.566666
-12.388251,130.851979,0,22,1,166.9
-12.480144,130.970135,1,21,1,166.9
-12.454479,130.838773,0,23,1,166.9
-12.425722,130.869226,0,24,5,165.7
-12.394908,130.85574,0,26,5,153.9
-12.40943,130.855712,0,27,2,165.7
-12.402207,130.855703,0,26,2,165.7
-12.508645,130.990031,1,19,2,165.7
-12.456695,130.966706,1,15,5,165.7
-12.482142,130.985802,1,21,3,165.7
-12.45187,130.96321,1,20,5,163.7
-12.394908,130.85574,0,26,5,165.7
-12.376162,130.88528,0,4,2,165.7
-12.458111,130.836149,0,23,2,165.7
-12.43158,130.874918,0,24,6,161.5
-12.426162,130.893602,0,24,2,165.7
-12.4329,130.848332,0,11,2,165.7
-12.394744,130.87797,0,5,3,165.7
-12.460552,130.926545,0,13,3,165.7
-12.424795,130.839007,0,12,3,165.7
-12.434533,130.923847,0,14,3,165.7
-12.396662,130.90436,0,7,3,165.7
-12.373514,130.883836,0,25,3,165.7
-12.459371,130.837418,0,23,3,165.7
-12.426896,130.855965,0,27,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.433454,130.924834,0,14,3,165.7
-12.478572,130.98852,1,21,6,161.5
-12.397213,130.859903,0,9,7,0.0
-12.427976,130.9131,0,14,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.470486,130.984279,1,21,4,163.9
-12.457972,130.941972,0,13,5,164.9
-12.461616,130.929661,0,13,7,161.9
-12.389526,130.851965,0,22,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,24,0,0.0
-12.376822,130.882005,0,25,1,167.233333
-12.480144,130.970135,1,21,1,167.233333
-12.454479,130.838773,0,23,1,167.233333
-12.388251,130.851979,0,22,1,167.4
-12.473721,130.9841,1,21,1,167.233333
-12.394908,130.85574,0,26,5,153.9
-12.425722,130.869226,0,24,5,165.7
-12.402207,130.855703,0,26,2,165.7
-12.40943,130.855712,0,27,2,165.7
-12.482142,130.985802,1,21,3,165.7
-12.508645,130.990031,1,19,2,165.7
-12.456695,130.966706,1,15,5,165.7
-12.45187,130.96321,1,20,5,163.7
-12.458111,130.836149,0,23,2,165.7
-12.394908,130.85574,0,26,5,165.7
-12.376162,130.88528,0,4,2,165.7
-12.426162,130.893602,0,24,2,165.7
-12.43158,130.874918,0,24,6,161.5
-12.4329,130.848332,0,11,2,165.7
-12.459371,130.837418,0,23,3,165.7
-12.434533,130.923847,0,14,3,165.7
-12.426896,130.855965,0,27,3,165.7
-12.460552,130.926545,0,13,3,165.7
-12.373514,130.883836,0,25,3,165.7
-12.424795,130.839007,0,12,3,165.7
-12.396662,130.90436,0,7,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.394744,130.87797,0,5,3,165.7
-12.433454,130.924834,0,14,3,165.7
-12.478572,130.98852,1,21,6,162.576923
-12.469825,130.987781,1,17,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.427976,130.9131,0,14,7,0.0
-12.470486,130.984279,1,21,4,163.9
-12.461616,130.929661,0,13,7,161.9
-12.457972,130.941972,0,13,5,166.113483
-12.389526,130.851965,0,22,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,24,0,0.0
-12.478572,130.98852,1,21,6,163.5
-12.427976,130.9131,0,14,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.461616,130.929661,0,13,7,161.9
-12.470486,130.984279,1,21,4,163.9
-12.457972,130.941972,0,13,5,166.9
-12.389526,130.851965,0,22,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.376822,130.882005,0,25,1,166.9
-12.473721,130.9841,1,21,1,166.9
-12.388251,130.851979,0,22,1,167.1
-12.480144,130.970135,1,21,1,166.9
-12.454479,130.838773,0,23,1,166.9
-12.394908,130.85574,0,26,5,153.9
-12.425722,130.869226,0,24,5,165.7
-12.40943,130.855712,0,27,2,165.7
-12.402207,130.855703,0,26,2,165.7
-12.482142,130.985802,1,21,3,165.7
-12.45187,130.96321,1,20,5,163.7
-12.508645,130.990031,1,19,2,165.7
-12.456695,130.966706,1,15,5,165.7
-12.376162,130.88528,0,4,2,165.7
-12.458111,130.836149,0,23,2,165.7
-12.394908,130.85574,0,26,5,165.7
-12.4329,130.848332,0,11,2,165.7
-12.43158,130.874918,0,24,6,161.5
-12.426162,130.893602,0,24,2,165.7
-12.426896,130.855965,0,27,3,165.7
-12.460552,130.926545,0,13,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.459371,130.837418,0,23,3,165.7
-12.394744,130.87797,0,5,3,165.7
-12.396662,130.90436,0,7,3,165.7
-12.424795,130.839007,0,12,3,165.7
-12.434533,130.923847,0,14,3,165.7
-12.373514,130.883836,0,25,3,165.7
-12.433454,130.924834,0,14,3,165.7
-12.394908,130.85574,0,26,5,153.9
-12.402207,130.855703,0,26,2,165.7
-12.40943,130.855712,0,27,2,165.7
-12.482142,130.985802,1,21,3,165.7
-12.508645,130.990031,1,19,2,165.7
-12.456695,130.966706,1,15,5,165.7
-12.45187,130.96321,1,20,5,163.7
-12.394908,130.85574,0,26,5,165.7
-12.458111,130.836149,0,23,2,165.7
-12.376162,130.88528,0,4,2,165.7
-12.426162,130.893602,0,24,2,165.7
-12.43158,130.874918,0,24,6,161.5
-12.4329,130.848332,0,11,2,165.7
-12.394744,130.87797,0,5,3,165.7
-12.424795,130.839007,0,12,3,165.7
-12.373514,130.883836,0,25,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.426896,130.855965,0,27,3,165.7
-12.460552,130.926545,0,13,3,165.7
-12.434533,130.923847,0,14,3,165.7
-12.459371,130.837418,0,23,3,165.7
-12.396662,130.90436,0,7,3,165.7
-12.433454,130.924834,0,14,3,165.7
-12.478572,130.98852,1,21,6,163.5
-12.469825,130.987781,1,17,7,0.0
-12.427976,130.9131,0,14,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.457972,130.941972,0,13,5,166.9
-12.461616,130.929661,0,13,7,161.9
-12.470486,130.984279,1,21,4,163.9
-12.389526,130.851965,0,22,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,24,0,0.0
-12.376822,130.882005,0,25,1,167.233333
-12.480144,130.970135,1,21,1,166.566666
-12.473721,130.9841,1,21,1,167.233333
-12.454479,130.838773,0,23,1,167.233333
-12.388251,130.851979,0,22,1,167.233333
-12.425722,130.869226,0,24,5,165.7
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,24,0,0.0
-12.480144,130.970135,1,21,1,165.9
-12.376822,130.882005,0,25,1,167.233333
-12.473721,130.9841,1,21,1,165.9
-12.454479,130.838773,0,23,1,167.233333
-12.388251,130.851979,0,22,1,167.233333
-12.425722,130.869226,0,24,5,165.7
-12.394908,130.85574,0,26,5,153.9
-12.402207,130.855703,0,26,2,165.7
-12.40943,130.855712,0,27,2,165.7
-12.45187,130.96321,1,20,5,163.7
-12.482142,130.985802,1,21,3,164.6
-12.508645,130.990031,1,19,2,165.7
-12.456695,130.966706,1,15,5,165.7
-12.376162,130.88528,0,4,2,165.7
-12.458111,130.836149,0,23,2,165.7
-12.394908,130.85574,0,26,5,165.7
-12.426162,130.893602,0,24,2,165.7
-12.4329,130.848332,0,11,2,165.7
-12.43158,130.874918,0,24,6,161.5
-12.459371,130.837418,0,23,3,165.7
-12.426896,130.855965,0,27,3,165.7
-12.434533,130.923847,0,14,3,165.7
-12.424795,130.839007,0,12,3,165.7
-12.394744,130.87797,0,5,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.460552,130.926545,0,13,3,165.7
-12.373514,130.883836,0,25,3,165.7
-12.396662,130.90436,0,7,3,165.7
-12.433454,130.924834,0,14,3,165.7
-12.478572,130.98852,1,21,6,163.5
-12.469825,130.987781,1,17,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.427976,130.9131,0,14,7,0.0
-12.461616,130.929661,0,13,7,161.9
-12.457972,130.941972,0,13,5,166.9
-12.470486,130.984279,1,21,4,163.9
-12.389526,130.851965,0,22,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.388251,130.851979,0,22,1,167.9
-12.453169,130.838155,0,23,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,24,0,0.0
-12.376822,130.882005,0,25,1,166.9
-12.454479,130.838773,0,23,1,166.9
-12.473721,130.9841,1,21,1,164.9
-12.480144,130.970135,1,21,1,164.9
-12.394908,130.85574,0,26,5,153.9
-12.425722,130.869226,0,24,5,165.7
-12.402207,130.855703,0,26,2,165.7
-12.40943,130.855712,0,27,2,165.7
-12.456695,130.966706,1,15,5,165.7
-12.482142,130.985802,1,21,3,163.5
-12.508645,130.990031,1,19,2,165.7
-12.45187,130.96321,1,20,5,163.7
-12.376162,130.88528,0,4,2,165.7
-12.394908,130.85574,0,26,5,165.7
-12.458111,130.836149,0,23,2,165.7
-12.426162,130.893602,0,24,2,165.7
-12.43158,130.874918,0,24,6,161.5
-12.4329,130.848332,0,11,2,165.7
-12.434533,130.923847,0,14,3,165.7
-12.394744,130.87797,0,5,3,165.7
-12.424795,130.839007,0,12,3,165.7
-12.426896,130.855965,0,27,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.373514,130.883836,0,25,3,165.7
-12.460552,130.926545,0,13,3,165.7
-12.459371,130.837418,0,23,3,165.7
-12.396662,130.90436,0,7,3,165.7
-12.433454,130.924834,0,14,3,165.7
-12.478572,130.98852,1,21,6,163.5
-12.397213,130.859903,0,9,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.427976,130.9131,0,14,7,0.0
-12.461616,130.929661,0,13,7,161.9
-12.470486,130.984279,1,21,4,163.9
-12.457972,130.941972,0,13,5,166.9
-12.389526,130.851965,0,22,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.372055,130.883614,0,25,4,0.0
-12.394908,130.85574,0,26,5,153.9
-12.425722,130.869226,0,8,5,165.7
-12.40943,130.855712,0,27,2,165.7
-12.402207,130.855703,0,26,2,165.7
-12.45187,130.96321,1,20,5,163.7
-12.508645,130.990031,1,19,2,165.7
-12.482142,130.985802,1,16,3,163.5
-12.456695,130.966706,1,15,5,165.7
-12.43158,130.874918,0,8,6,161.5
-12.394908,130.85574,0,26,5,165.7
-12.394744,130.87797,0,5,3,165.7
-12.459371,130.837418,0,0,3,165.7
-12.4329,130.848332,0,11,2,165.7
-12.373514,130.883836,0,1,3,165.7
-12.460552,130.926545,0,13,3,165.7
-12.458111,130.836149,0,0,2,165.7
-12.426896,130.855965,0,27,3,165.7
-12.376162,130.88528,0,4,2,165.7
-12.426162,130.893602,0,8,2,165.7
-12.424795,130.839007,0,12,3,165.7
-12.396662,130.90436,0,7,3,165.7
-12.434533,130.923847,0,14,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.433454,130.924834,0,14,3,165.7
-12.478572,130.98852,1,16,6,163.5
-12.470486,130.984279,1,16,4,163.9
-12.457972,130.941972,0,13,5,166.9
-12.461616,130.929661,0,13,7,161.9
-12.427976,130.9131,0,14,7,0.0
-12.397213,130.859903,0,9,7,0.0
-12.469825,130.987781,1,17,7,0.0
-12.389526,130.851965,0,22,4,0.0
-12.372055,130.883614,0,1,4,0.0
-12.401029,130.916358,0,6,4,0.0
-12.499875,130.986152,1,18,4,0.0
-12.453169,130.838155,0,0,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,8,0,0.0
-12.376822,130.882005,0,1,1,167.233333
-12.480144,130.970135,1,16,1,165.4
-12.388251,130.851979,0,22,1,167.233333
-12.454479,130.838773,0,0,1,167.233333
-12.473721,130.9841,1,16,1,165.233333
-12.453169,130.838155,0,0,0,0.0
-12.447604,130.94755,0,14,5,165.9
-12.430993,130.891404,0,8,0,0.0
-12.454479,130.838773,0,0,1,167.233333
-12.376822,130.882005,0,1,1,167.233333
-12.388251,130.851979,0,22,1,167.233333
-12.473721,130.9841,1,16,1,165.233333
-12.480144,130.970135,1,16,1,165.233333
-12.425722,130.869226,0,8,5,165.7
-12.394908,130.85574,0,26,5,153.9
-12.402207,130.855703,0,26,2,165.7
-12.40943,130.855712,0,27,2,165.7
-12.456695,130.966706,1,15,5,165.7
-12.45187,130.96321,1,20,5,163.7
-12.508645,130.990031,1,19,2,165.7
-12.482142,130.985802,1,16,3,163.5
-12.43158,130.874918,0,8,6,161.5
-12.394908,130.85574,0,26,5,165.7
-12.394744,130.87797,0,5,3,165.7
-12.373514,130.883836,0,1,3,165.7
-12.3877,130.85206,0,22,3,165.7
-12.4329,130.848332,0,11,2,165.7
